fecha,producto,categoria,cantidad,precio_unitario,total,dia_semana,mes,semana_anio,es_finde,es_feriado,es_puente,dias_distancia_cobro,pico_comida_rapida,fase_liquidez,promocion,es_evento_especial,lluvia_nocturna_mm,temp_nocturna_promed
2024-06-19,Patacón Parrillero,Patacones,3,4.5,13.5,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Cachapa Viuda,Cachapas,1,1.5,1.5,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Cachapa Pollo Mechado,Cachapas,1,6.5,6.5,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Cachapa Chancho,Cachapas,3,7.5,22.5,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Cachapa Carne Mechada,Cachapas,1,6.5,6.5,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Cachapa Parrillera,Cachapas,2,11.5,23.0,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Cachapa Llanera,Cachapas,1,7.5,7.5,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Cachapa Chuleta Ahumada,Cachapas,1,8.0,8.0,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Jumbo Sencillo,Hotdogs,10,1.5,15.0,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Jumbo Especial,Hotdogs,9,2.0,18.0,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Jumbo Mega,Hotdogs,4,2.5,10.0,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Choriperro,Hotdogs,4,2.0,8.0,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Agua 300ml,Bebidas,14,0.5,7.0,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Jugo Natural Maracuyá,Bebidas,4,0.75,3.0,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Jugo Natural Mora,Bebidas,7,0.75,5.25,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Nutrimalta 350ml,Bebidas,2,0.5,1.0,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Nutrimalta 550ml,Bebidas,1,1.0,1.0,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Cola Coca-Cola,Bebidas,10,0.5,5.0,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Cola Sprite,Bebidas,6,0.5,3.0,2,6,25,0,0,0,4,0,1,1,0,0.0,28.52
2024-06-19,Cola Fanta,Bebidas,7,0.5,3.5,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Cola Inca,Bebidas,3,0.5,1.5,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-19,Cola Tropical,Bebidas,5,0.5,2.5,2,6,25,0,0,0,4,0,1,0,0,0.0,28.52
2024-06-20,La Sencilla,Hamburguesas,25,2.0,50.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,La Especial,Hamburguesas,15,2.25,33.75,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,La Sub-Especial,Hamburguesas,8,2.75,22.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,La Completa,Hamburguesas,20,3.0,60.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Pollo Sencilla,Hamburguesas,8,2.75,22.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Pollo Completa,Hamburguesas,3,3.25,9.75,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Lomo Sencilla,Hamburguesas,13,3.25,42.25,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Lomo Completa,Hamburguesas,6,3.75,22.5,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Chancho Sencilla,Hamburguesas,12,2.75,33.0,3,6,25,0,0,0,5,0,1,1,1,0.0,28.72
2024-06-20,Chancho Completa,Hamburguesas,9,3.25,29.25,3,6,25,0,0,0,5,0,1,1,1,0.0,28.72
2024-06-20,Doble Carne,Hamburguesas,1,3.75,3.75,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,La Monster,Hamburguesas,1,4.25,4.25,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,La Trifásica,Hamburguesas,1,6.0,6.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Pepito Sencillo,Pepito,14,7.0,98.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Pepito Completo,Pepito,8,8.5,68.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Pepito Pollo,Pepito,6,8.0,48.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Pepito Carne,Pepito,2,9.0,18.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Pepito Monster,Pepito,2,11.0,22.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Monstrico,Pepito,8,3.5,28.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Salchipapa,Papas,5,2.0,10.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Papipollo,Papas,8,2.5,20.0,3,6,25,0,0,0,5,0,1,1,1,0.0,28.72
2024-06-20,Papichancho,Papas,6,3.5,21.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Papaparillera,Papas,1,8.0,8.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Porción de Papa,Papas,2,1.5,3.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Bandejita Con Todo,Bandejitas,1,3.5,3.5,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Bandejita La Bestia,Bandejitas,3,5.0,15.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Arepa Dominó,Arepas,5,2.5,12.5,3,6,25,0,0,0,5,0,1,1,1,0.0,28.72
2024-06-20,Arepa Catira,Arepas,2,3.5,7.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Arepa Reina Pepiada,Arepas,3,3.5,10.5,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Arepa Rumbera,Arepas,15,3.5,52.5,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Arepa Pelúa,Arepas,4,3.0,12.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Arepa Llanera,Arepas,2,3.5,7.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Patacón Carne Mechada,Patacones,1,4.0,4.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Patacón Pollo Mechado,Patacones,4,4.0,16.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Patacón Carne Hamburguesa,Patacones,3,3.5,10.5,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Patacón Chancho,Patacones,8,4.5,36.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Patacón Parrillero,Patacones,3,4.5,13.5,3,6,25,0,0,0,5,0,1,1,1,0.0,28.72
2024-06-20,Cachapa Viuda,Cachapas,2,1.5,3.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Cachapa Sencilla,Cachapas,1,4.5,4.5,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Cachapa Chorizo,Cachapas,2,6.5,13.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Cachapa Pollo Mechado,Cachapas,1,6.5,6.5,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Cachapa Tocineta,Cachapas,5,7.0,35.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Cachapa Chancho,Cachapas,4,7.5,30.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Cachapa Carne Mechada,Cachapas,2,6.5,13.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Cachapa Parrillera,Cachapas,1,11.5,11.5,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Cachapa Llanera,Cachapas,2,7.5,15.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Cachapa Chuleta Ahumada,Cachapas,7,8.0,56.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Jumbo Sencillo,Hotdogs,20,1.5,30.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Jumbo Especial,Hotdogs,20,2.0,40.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Jumbo Mega,Hotdogs,4,2.5,10.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Choriperro,Hotdogs,1,2.0,2.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Agua 300ml,Bebidas,19,0.5,9.5,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Jugo Natural Maracuyá,Bebidas,6,0.75,4.5,3,6,25,0,0,0,5,0,1,1,1,0.0,28.72
2024-06-20,Jugo Natural Mora,Bebidas,5,0.75,3.75,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Nutrimalta 350ml,Bebidas,9,0.5,4.5,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Cola Coca-Cola,Bebidas,17,0.5,8.5,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Cola Sprite,Bebidas,8,0.5,4.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Cola Fanta,Bebidas,17,0.5,8.5,3,6,25,0,0,0,5,0,1,1,1,0.0,28.72
2024-06-20,Cola Inca,Bebidas,8,0.5,4.0,3,6,25,0,0,0,5,0,1,0,1,0.0,28.72
2024-06-20,Cola Tropical,Bebidas,3,0.5,1.5,3,6,25,0,0,0,5,0,1,1,1,0.0,28.72
2024-06-21,La Sencilla,Hamburguesas,20,2.0,40.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,La Especial,Hamburguesas,16,2.25,36.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,La Sub-Especial,Hamburguesas,4,2.75,11.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,La Completa,Hamburguesas,26,3.0,78.0,4,6,25,0,0,0,6,0,1,1,0,0.0,28.21
2024-06-21,Pollo Sencilla,Hamburguesas,5,2.75,13.75,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Pollo Completa,Hamburguesas,7,3.25,22.75,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Lomo Sencilla,Hamburguesas,11,3.25,35.75,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Lomo Completa,Hamburguesas,2,3.75,7.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Chancho Sencilla,Hamburguesas,2,2.75,5.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Chancho Completa,Hamburguesas,2,3.25,6.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Doble Carne,Hamburguesas,4,3.75,15.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,La Monster,Hamburguesas,1,4.25,4.25,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Pepito Sencillo,Pepito,18,7.0,126.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Pepito Completo,Pepito,6,8.5,51.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Pepito Pollo,Pepito,4,8.0,32.0,4,6,25,0,0,0,6,0,1,1,0,0.0,28.21
2024-06-21,Pepito Carne,Pepito,3,9.0,27.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Pepito Monster,Pepito,1,11.0,11.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Monstrico,Pepito,3,3.5,10.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Salchipapa,Papas,4,2.0,8.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Papipollo,Papas,5,2.5,12.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Papichancho,Papas,4,3.5,14.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Papaparillera,Papas,1,8.0,8.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Porción de Papa,Papas,2,1.5,3.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Bandejita Con Todo,Bandejitas,3,3.5,10.5,4,6,25,0,0,0,6,0,1,1,0,0.0,28.21
2024-06-21,Bandejita La Bestia,Bandejitas,1,5.0,5.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Arepa Dominó,Arepas,1,2.5,2.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Arepa Catira,Arepas,2,3.5,7.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Arepa Reina Pepiada,Arepas,1,3.5,3.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Arepa Rumbera,Arepas,9,3.5,31.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Arepa Pelúa,Arepas,1,3.0,3.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Arepa Sifrina,Arepas,1,3.0,3.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Arepa Perico,Arepas,3,2.5,7.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Patacón Carne Mechada,Patacones,3,4.0,12.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Patacón Pollo Mechado,Patacones,1,4.0,4.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Patacón Carne Hamburguesa,Patacones,4,3.5,14.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Patacón Chancho,Patacones,5,4.5,22.5,4,6,25,0,0,0,6,0,1,1,0,0.0,28.21
2024-06-21,Patacón Parrillero,Patacones,2,4.5,9.0,4,6,25,0,0,0,6,0,1,1,0,0.0,28.21
2024-06-21,Cachapa Viuda,Cachapas,2,1.5,3.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Cachapa Sencilla,Cachapas,2,4.5,9.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Cachapa Chorizo,Cachapas,5,6.5,32.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Cachapa Tocineta,Cachapas,3,7.0,21.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Cachapa Chancho,Cachapas,1,7.5,7.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Cachapa Carne Mechada,Cachapas,1,6.5,6.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Cachapa Parrillera,Cachapas,4,11.5,46.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Cachapa Llanera,Cachapas,2,7.5,15.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Cachapa Chuleta Ahumada,Cachapas,3,8.0,24.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Jumbo Sencillo,Hotdogs,17,1.5,25.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Jumbo Especial,Hotdogs,12,2.0,24.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Jumbo Mega,Hotdogs,3,2.5,7.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Choriperro,Hotdogs,2,2.0,4.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Agua 300ml,Bebidas,10,0.5,5.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Jugo Natural Maracuyá,Bebidas,8,0.75,6.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Jugo Natural Mora,Bebidas,6,0.75,4.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Nutrimalta 350ml,Bebidas,7,0.5,3.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Nutrimalta 550ml,Bebidas,2,1.0,2.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Cola Coca-Cola,Bebidas,14,0.5,7.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Cola Sprite,Bebidas,6,0.5,3.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Cola Fanta,Bebidas,6,0.5,3.0,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Cola Inca,Bebidas,5,0.5,2.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-21,Cola Tropical,Bebidas,1,0.5,0.5,4,6,25,0,0,0,6,0,1,0,0,0.0,28.21
2024-06-22,La Sencilla,Hamburguesas,22,2.0,44.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,La Especial,Hamburguesas,11,2.25,24.75,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,La Sub-Especial,Hamburguesas,8,2.75,22.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,La Completa,Hamburguesas,26,3.0,78.0,5,6,25,1,0,0,7,0,1,1,0,0.0,28.26
2024-06-22,Pollo Sencilla,Hamburguesas,4,2.75,11.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Pollo Completa,Hamburguesas,4,3.25,13.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Lomo Sencilla,Hamburguesas,20,3.25,65.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Chancho Sencilla,Hamburguesas,3,2.75,8.25,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Chancho Completa,Hamburguesas,7,3.25,22.75,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Doble Carne,Hamburguesas,5,3.75,18.75,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,La Monster,Hamburguesas,2,4.25,8.5,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,La Trifásica,Hamburguesas,3,6.0,18.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Pepito Sencillo,Pepito,17,7.0,119.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Pepito Completo,Pepito,14,8.5,119.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Pepito Pollo,Pepito,3,8.0,24.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Pepito Carne,Pepito,1,9.0,9.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Pepito Monster,Pepito,2,11.0,22.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Monstrico,Pepito,7,3.5,24.5,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Salchipapa,Papas,7,2.0,14.0,5,6,25,1,0,0,7,0,1,1,0,0.0,28.26
2024-06-22,Papipollo,Papas,5,2.5,12.5,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Papichancho,Papas,4,3.5,14.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Papaparillera,Papas,2,8.0,16.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Porción de Papa,Papas,9,1.5,13.5,5,6,25,1,0,0,7,0,1,1,0,0.0,28.26
2024-06-22,Bandejita La Bestia,Bandejitas,4,5.0,20.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Arepa Dominó,Arepas,2,2.5,5.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Arepa Catira,Arepas,2,3.5,7.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Arepa Reina Pepiada,Arepas,5,3.5,17.5,5,6,25,1,0,0,7,0,1,1,0,0.0,28.26
2024-06-22,Arepa Rumbera,Arepas,19,3.5,66.5,5,6,25,1,0,0,7,0,1,1,0,0.0,28.26
2024-06-22,Arepa Pelúa,Arepas,6,3.0,18.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Arepa Llanera,Arepas,2,3.5,7.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Arepa Sifrina,Arepas,5,3.0,15.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Arepa Perico,Arepas,3,2.5,7.5,5,6,25,1,0,0,7,0,1,1,0,0.0,28.26
2024-06-22,Patacón Carne Mechada,Patacones,7,4.0,28.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Patacón Pollo Mechado,Patacones,1,4.0,4.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Patacón Carne Hamburguesa,Patacones,7,3.5,24.5,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Patacón Chancho,Patacones,2,4.5,9.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Cachapa Viuda,Cachapas,1,1.5,1.5,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Cachapa Sencilla,Cachapas,2,4.5,9.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Cachapa Chorizo,Cachapas,3,6.5,19.5,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Cachapa Pollo Mechado,Cachapas,5,6.5,32.5,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Cachapa Tocineta,Cachapas,1,7.0,7.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Cachapa Chancho,Cachapas,5,7.5,37.5,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Cachapa Carne Mechada,Cachapas,3,6.5,19.5,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Cachapa Parrillera,Cachapas,3,11.5,34.5,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Cachapa Llanera,Cachapas,4,7.5,30.0,5,6,25,1,0,0,7,0,1,1,0,0.0,28.26
2024-06-22,Cachapa Chuleta Ahumada,Cachapas,3,8.0,24.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Jumbo Sencillo,Hotdogs,21,1.5,31.5,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Jumbo Especial,Hotdogs,11,2.0,22.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Jumbo Mega,Hotdogs,9,2.5,22.5,5,6,25,1,0,0,7,0,1,1,0,0.0,28.26
2024-06-22,Choriperro,Hotdogs,9,2.0,18.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Agua 300ml,Bebidas,11,0.5,5.5,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Jugo Natural Maracuyá,Bebidas,7,0.75,5.25,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Jugo Natural Mora,Bebidas,8,0.75,6.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Nutrimalta 350ml,Bebidas,13,0.5,6.5,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Nutrimalta 550ml,Bebidas,5,1.0,5.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Cola Coca-Cola,Bebidas,18,0.5,9.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Cola Sprite,Bebidas,22,0.5,11.0,5,6,25,1,0,0,7,0,1,1,0,0.0,28.26
2024-06-22,Cola Fanta,Bebidas,11,0.5,5.5,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Cola Inca,Bebidas,4,0.5,2.0,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-22,Cola Tropical,Bebidas,5,0.5,2.5,5,6,25,1,0,0,7,0,1,0,0,0.0,28.26
2024-06-23,La Sencilla,Hamburguesas,27,2.0,54.0,6,6,25,1,0,0,7,0,1,0,1,0.0,28.19
2024-06-23,La Especial,Hamburguesas,16,2.25,36.0,6,6,25,1,0,0,7,0,1,0,1,0.0,28.19
2024-06-23,La Sub-Especial,Hamburguesas,12,2.75,33.0,6,6,25,1,0,0,7,0,1,0,1,0.0,28.19
2024-06-23,La Completa,Hamburguesas,17,3.0,51.0,6,6,25,1,0,0,7,0,1,0,1,0.0,28.19
2024-06-23,Pollo Sencilla,Hamburguesas,6,2.75,16.5,6,6,25,1,0,0,7,0,1,1,1,0.0,28.19
2024-06-23,Pollo Completa,Hamburguesas,9,3.25,29.25,6,6,25,1,0,0,7,0,1,0,1,0.0,28.19
2024-06-23,Lomo Sencilla,Hamburguesas,8,3.25,26.0,6,6,25,1,0,0,7,0,1,0,1,0.0,28.19
2024-06-23,Lomo Completa,Hamburguesas,10,3.75,37.5,6,6,25,1,0,0,7,0,1,0,1,0.0,28.19
2024-06-23,Chancho Sencilla,Hamburguesas,5,2.75,13.75,6,6,25,1,0,0,7,0,1,0,1,0.0,28.19
2024-06-23,Chancho Completa,Hamburguesas,8,3.25,26.0,6,6,25,1,0,0,7,0,1,1,1,0.0,28.19
2024-06-23,Doble Carne,Hamburguesas,5,3.75,18.75,6,6,25,1,0,0,7,0,1,0,1,0.0,28.19
2024-06-23,La Monster,Hamburguesas,4,4.25,17.0,6,6,25,1,0,0,7,0,1,0,1,0.0,28.19
2024-06-23,La Trifásica,Hamburguesas,2,6.0,12.0,6,6,25,1,0,0,7,0,1,0,1,0.0,28.19
2024-06-23,Pepito Sencillo,Pepito,7,7.0,49.0,6,6,25,1,0,0,7,0,1,0,1,0.0,28.19
2024-06-23,Pepito Completo,Pepito,10,8.5,85.0,6,6,25,1,0,0,7,0,1,1,1,0.0,28.19
2024-06-23,Pepito Pollo,Pepito,3,8.0,24.0,6,6,25,1,0,0,7,0,1,0,1,0.0,28.19
2024-06-23,Pepito Carne,Pepito,11,9.0,99.0,6,6,25,1,0,0,7,0,1,1,1,0.0,28.19
2024-06-23,Monstrico,Pepito,3,3.5,10.5,6,6,25,1,0,0,7,0,1,0,1,0.0,28.19
2024-06-23,Salchipapa,Papas,15,2.0,30.0,6,6,25,1,0,0,7,0,1,0,1,0.0,28.19
2024-06-23,Papipollo,Papas,10,2.5,25.0,6,6,25,1,0,0,7,0,1,1,1,0.0,28.19
