fecha,producto,categoria,cantidad,precio_unitario,total,dia_semana,mes,semana_anio,es_finde,es_feriado,es_puente,es_quincena,promocion,descuento_pct
2023-06-03,Ensalada César,Acompañamientos,26,5.0,130.0,5,6,22,1,0,0,1,0,0
2023-06-03,Hot Dog,Platos,46,3.0,138.0,5,6,22,1,0,0,1,0,15
2023-06-03,Brownie,Postres,40,2.5,100.0,5,6,22,1,0,0,1,0,0
2023-06-04,Hamburguesa Clásica,Platos,105,4.5,472.5,6,6,22,1,0,0,1,0,25
2023-06-04,Hamburguesa Especial,Platos,46,6.5,299.0,6,6,22,1,0,0,1,0,0
2023-06-04,Pizza Familiar,Platos,42,12.0,504.0,6,6,22,1,0,0,1,0,0
2023-06-04,Pizza Personal,Platos,60,7.0,420.0,6,6,22,1,0,0,1,0,0
2023-06-04,Papas Fritas,Acompañamientos,116,2.5,290.0,6,6,22,1,0,0,1,0,0
2023-06-04,Papas con Queso,Acompañamientos,61,3.5,213.5,6,6,22,1,0,0,1,0,0
2023-06-04,Pollo Broaster,Platos,54,6.5,351.0,6,6,22,1,0,0,1,0,0
2023-06-04,Alitas BBQ,Acompañamientos,49,8.0,392.0,6,6,22,1,0,0,1,0,0
2023-06-04,Gaseosa,Bebidas,120,1.5,180.0,6,6,22,1,0,0,1,0,0
2023-06-04,Jugo Natural,Bebidas,89,2.0,178.0,6,6,22,1,0,0,1,0,20
2023-06-04,Ensalada César,Acompañamientos,24,5.0,120.0,6,6,22,1,0,0,1,0,0
2023-06-04,Hot Dog,Platos,29,3.0,87.0,6,6,22,1,0,0,1,0,0
2023-06-04,Brownie,Postres,33,2.5,82.5,6,6,22,1,0,0,1,0,0
2023-06-05,Hamburguesa Clásica,Platos,32,4.5,144.0,0,6,23,0,0,0,1,0,20
2023-06-05,Hamburguesa Especial,Platos,20,6.5,130.0,0,6,23,0,0,0,1,0,30
2023-06-05,Pizza Familiar,Platos,13,12.0,156.0,0,6,23,0,0,0,1,0,0
2023-06-05,Pizza Personal,Platos,24,7.0,168.0,0,6,23,0,0,0,1,0,0
2023-06-05,Papas Fritas,Acompañamientos,40,2.5,100.0,0,6,23,0,0,0,1,0,0
2023-06-05,Papas con Queso,Acompañamientos,23,3.5,80.5,0,6,23,0,0,0,1,0,0
2023-06-05,Pollo Broaster,Platos,17,6.5,110.5,0,6,23,0,0,0,1,0,0
2023-06-05,Alitas BBQ,Acompañamientos,9,8.0,72.0,0,6,23,0,0,0,1,0,0
2023-06-05,Gaseosa,Bebidas,41,1.5,61.5,0,6,23,0,0,0,1,0,0
2023-06-05,Jugo Natural,Bebidas,42,2.0,84.0,0,6,23,0,0,0,1,0,30
2023-06-05,Ensalada César,Acompañamientos,15,5.0,75.0,0,6,23,0,0,0,1,0,0
2023-06-05,Hot Dog,Platos,21,3.0,63.0,0,6,23,0,0,0,1,0,30
2023-06-05,Brownie,Postres,16,2.5,40.0,0,6,23,0,0,0,1,0,0
2023-06-06,Hamburguesa Clásica,Platos,30,4.5,135.0,1,6,23,0,0,0,1,0,0
2023-06-06,Hamburguesa Especial,Platos,24,6.5,156.0,1,6,23,0,0,0,1,0,0
2023-06-06,Pizza Familiar,Platos,14,12.0,168.0,1,6,23,0,0,0,1,0,0
2023-06-06,Pizza Personal,Platos,39,7.0,273.0,1,6,23,0,0,0,1,1,15
2023-06-06,Papas Fritas,Acompañamientos,44,2.5,110.0,1,6,23,0,0,0,1,0,0
2023-06-06,Papas con Queso,Acompañamientos,17,3.5,59.5,1,6,23,0,0,0,1,0,0
2023-06-06,Pollo Broaster,Platos,19,6.5,123.5,1,6,23,0,0,0,1,0,0
2023-06-06,Alitas BBQ,Acompañamientos,11,8.0,88.0,1,6,23,0,0,0,1,0,10
2023-06-06,Gaseosa,Bebidas,108,1.5,162.0,1,6,23,0,0,0,1,1,30
2023-06-06,Jugo Natural,Bebidas,30,2.0,60.0,1,6,23,0,0,0,1,0,0
2023-06-06,Ensalada César,Acompañamientos,10,5.0,50.0,1,6,23,0,0,0,1,0,0
2023-06-06,Hot Dog,Platos,18,3.0,54.0,1,6,23,0,0,0,1,0,0
2023-06-06,Brownie,Postres,14,2.5,35.0,1,6,23,0,0,0,1,0,0
2023-06-07,Hamburguesa Clásica,Platos,27,4.5,121.5,2,6,23,0,0,0,1,0,0
2023-06-07,Hamburguesa Especial,Platos,27,6.5,175.5,2,6,23,0,0,0,1,0,0
2023-06-07,Pizza Familiar,Platos,16,12.0,192.0,2,6,23,0,0,0,1,0,0
2023-06-07,Pizza Personal,Platos,22,7.0,154.0,2,6,23,0,0,0,1,0,20
2023-06-07,Papas Fritas,Acompañamientos,46,2.5,115.0,2,6,23,0,0,0,1,0,15
2023-06-07,Papas con Queso,Acompañamientos,19,3.5,66.5,2,6,23,0,0,0,1,0,0
2023-06-07,Pollo Broaster,Platos,24,6.5,156.0,2,6,23,0,0,0,1,1,0
2023-06-07,Alitas BBQ,Acompañamientos,17,8.0,136.0,2,6,23,0,0,0,1,0,0
2023-06-07,Gaseosa,Bebidas,49,1.5,73.5,2,6,23,0,0,0,1,0,0
2023-06-07,Jugo Natural,Bebidas,32,2.0,64.0,2,6,23,0,0,0,1,0,0
2023-06-07,Ensalada César,Acompañamientos,11,5.0,55.0,2,6,23,0,0,0,1,0,0
2023-06-07,Hot Dog,Platos,14,3.0,42.0,2,6,23,0,0,0,1,0,0
2023-06-07,Brownie,Postres,17,2.5,42.5,2,6,23,0,0,0,1,0,0
2023-06-08,Hamburguesa Clásica,Platos,36,4.5,162.0,3,6,23,0,0,0,0,0,0
2023-06-08,Hamburguesa Especial,Platos,26,6.5,169.0,3,6,23,0,0,0,0,0,0
2023-06-08,Pizza Familiar,Platos,18,12.0,216.0,3,6,23,0,0,0,0,0,0
2023-06-08,Pizza Personal,Platos,20,7.0,140.0,3,6,23,0,0,0,0,0,10
2023-06-08,Papas Fritas,Acompañamientos,46,2.5,115.0,3,6,23,0,0,0,0,0,0
2023-06-08,Papas con Queso,Acompañamientos,23,3.5,80.5,3,6,23,0,0,0,0,0,0
2023-06-08,Pollo Broaster,Platos,36,6.5,234.0,3,6,23,0,0,0,0,0,30
2023-06-08,Alitas BBQ,Acompañamientos,16,8.0,128.0,3,6,23,0,0,0,0,0,0
2023-06-08,Gaseosa,Bebidas,52,1.5,78.0,3,6,23,0,0,0,0,0,0
2023-06-08,Jugo Natural,Bebidas,34,2.0,68.0,3,6,23,0,0,0,0,0,10
2023-06-08,Ensalada César,Acompañamientos,19,5.0,95.0,3,6,23,0,0,0,0,0,0
2023-06-08,Hot Dog,Platos,18,3.0,54.0,3,6,23,0,0,0,0,0,0
2023-06-08,Brownie,Postres,27,2.5,67.5,3,6,23,0,0,0,0,1,0
2023-06-09,Hamburguesa Clásica,Platos,28,4.5,126.0,4,6,23,0,0,0,0,0,0
2023-06-09,Hamburguesa Especial,Platos,41,6.5,266.5,4,6,23,0,0,0,0,1,0
2023-06-09,Pizza Familiar,Platos,29,12.0,348.0,4,6,23,0,0,0,0,0,15
2023-06-09,Pizza Personal,Platos,43,7.0,301.0,4,6,23,0,0,0,0,0,0
2023-06-09,Papas Fritas,Acompañamientos,64,2.5,160.0,4,6,23,0,0,0,0,0,0
2023-06-09,Papas con Queso,Acompañamientos,36,3.5,126.0,4,6,23,0,0,0,0,0,30
2023-06-09,Pollo Broaster,Platos,33,6.5,214.5,4,6,23,0,0,0,0,0,0
2023-06-09,Alitas BBQ,Acompañamientos,32,8.0,256.0,4,6,23,0,0,0,0,0,0
2023-06-09,Gaseosa,Bebidas,63,1.5,94.5,4,6,23,0,0,0,0,0,0
2023-06-09,Jugo Natural,Bebidas,51,2.0,102.0,4,6,23,0,0,0,0,0,0
2023-06-09,Ensalada César,Acompañamientos,14,5.0,70.0,4,6,23,0,0,0,0,0,0
2023-06-09,Hot Dog,Platos,25,3.0,75.0,4,6,23,0,0,0,0,0,30
2023-06-09,Brownie,Postres,21,2.5,52.5,4,6,23,0,0,0,0,0,0
2023-06-10,Hamburguesa Clásica,Platos,115,4.5,517.5,5,6,23,1,0,0,0,1,0
2023-06-10,Hamburguesa Especial,Platos,45,6.5,292.5,5,6,23,1,0,0,0,0,0
2023-06-10,Pizza Familiar,Platos,60,12.0,720.0,5,6,23,1,0,0,0,0,0
2023-06-10,Pizza Personal,Platos,61,7.0,427.0,5,6,23,1,0,0,0,0,0
2023-06-10,Papas Fritas,Acompañamientos,68,2.5,170.0,5,6,23,1,0,0,0,0,0
2023-06-10,Papas con Queso,Acompañamientos,54,3.5,189.0,5,6,23,1,0,0,0,0,0
2023-06-10,Pollo Broaster,Platos,43,6.5,279.5,5,6,23,1,0,0,0,0,0
2023-06-10,Alitas BBQ,Acompañamientos,50,8.0,400.0,5,6,23,1,0,0,0,0,0
2023-06-10,Gaseosa,Bebidas,121,1.5,181.5,5,6,23,1,0,0,0,0,0
2023-06-10,Jugo Natural,Bebidas,111,2.0,222.0,5,6,23,1,0,0,0,1,0
2023-06-10,Ensalada César,Acompañamientos,29,5.0,145.0,5,6,23,1,0,0,0,0,0
2023-06-10,Hot Dog,Platos,60,3.0,180.0,5,6,23,1,0,0,0,1,10
2023-06-10,Brownie,Postres,30,2.5,75.0,5,6,23,1,0,0,0,0,0
2023-06-11,Hamburguesa Clásica,Platos,74,4.5,333.0,6,6,23,1,0,0,0,0,0
2023-06-11,Hamburguesa Especial,Platos,51,6.5,331.5,6,6,23,1,0,0,0,0,0
2023-06-11,Pizza Familiar,Platos,40,12.0,480.0,6,6,23,1,0,0,0,0,0
2023-06-11,Pizza Personal,Platos,75,7.0,525.0,6,6,23,1,0,0,0,0,10
2023-06-11,Papas Fritas,Acompañamientos,76,2.5,190.0,6,6,23,1,0,0,0,0,0
2023-06-11,Papas con Queso,Acompañamientos,59,3.5,206.5,6,6,23,1,0,0,0,1,0
2023-06-11,Pollo Broaster,Platos,45,6.5,292.5,6,6,23,1,0,0,0,0,0
2023-06-11,Alitas BBQ,Acompañamientos,44,8.0,352.0,6,6,23,1,0,0,0,0,0
2023-06-11,Gaseosa,Bebidas,113,1.5,169.5,6,6,23,1,0,0,0,0,0
2023-06-11,Jugo Natural,Bebidas,51,2.0,102.0,6,6,23,1,0,0,0,0,0
2023-06-11,Ensalada César,Acompañamientos,25,5.0,125.0,6,6,23,1,0,0,0,0,0
2023-06-11,Hot Dog,Platos,37,3.0,111.0,6,6,23,1,0,0,0,0,30
2023-06-11,Brownie,Postres,23,2.5,57.5,6,6,23,1,0,0,0,0,0
2023-06-12,Hamburguesa Clásica,Platos,24,4.5,108.0,0,6,24,0,0,0,0,0,0
2023-06-12,Hamburguesa Especial,Platos,15,6.5,97.5,0,6,24,0,0,0,0,0,0
2023-06-12,Pizza Familiar,Platos,14,12.0,168.0,0,6,24,0,0,0,0,0,0
2023-06-12,Pizza Personal,Platos,18,7.0,126.0,0,6,24,0,0,0,0,0,0
2023-06-12,Papas Fritas,Acompañamientos,28,2.5,70.0,0,6,24,0,0,0,0,0,0
2023-06-12,Papas con Queso,Acompañamientos,21,3.5,73.5,0,6,24,0,0,0,0,0,0
2023-06-12,Pollo Broaster,Platos,15,6.5,97.5,0,6,24,0,0,0,0,0,0
2023-06-12,Alitas BBQ,Acompañamientos,12,8.0,96.0,0,6,24,0,0,0,0,0,0
2023-06-12,Gaseosa,Bebidas,50,1.5,75.0,0,6,24,0,0,0,0,1,0
2023-06-12,Jugo Natural,Bebidas,22,2.0,44.0,0,6,24,0,0,0,0,0,0
2023-06-12,Ensalada César,Acompañamientos,14,5.0,70.0,0,6,24,0,0,0,0,0,0
2023-06-12,Hot Dog,Platos,13,3.0,39.0,0,6,24,0,0,0,0,0,0
2023-06-12,Brownie,Postres,12,2.5,30.0,0,6,24,0,0,0,0,0,0
2023-06-13,Hamburguesa Clásica,Platos,20,4.5,90.0,1,6,24,0,0,0,0,0,0
2023-06-13,Hamburguesa Especial,Platos,21,6.5,136.5,1,6,24,0,0,0,0,0,0
2023-06-13,Pizza Familiar,Platos,15,12.0,180.0,1,6,24,0,0,0,0,0,0
2023-06-13,Pizza Personal,Platos,17,7.0,119.0,1,6,24,0,0,0,0,0,0
2023-06-13,Papas Fritas,Acompañamientos,29,2.5,72.5,1,6,24,0,0,0,0,0,0
2023-06-13,Papas con Queso,Acompañamientos,25,3.5,87.5,1,6,24,0,0,0,0,0,0
2023-06-13,Pollo Broaster,Platos,18,6.5,117.0,1,6,24,0,0,0,0,0,0
2023-06-13,Alitas BBQ,Acompañamientos,11,8.0,88.0,1,6,24,0,0,0,0,0,0
2023-06-13,Gaseosa,Bebidas,61,1.5,91.5,1,6,24,0,0,0,0,0,0
2023-06-13,Jugo Natural,Bebidas,24,2.0,48.0,1,6,24,0,0,0,0,0,0
2023-06-13,Ensalada César,Acompañamientos,15,5.0,75.0,1,6,24,0,0,0,0,0,0
2023-06-13,Hot Dog,Platos,24,3.0,72.0,1,6,24,0,0,0,0,1,0
2023-06-13,Brownie,Postres,16,2.5,40.0,1,6,24,0,0,0,0,0,15
2023-06-14,Hamburguesa Clásica,Platos,34,4.5,153.0,2,6,24,0,0,0,0,0,0
2023-06-14,Hamburguesa Especial,Platos,20,6.5,130.0,2,6,24,0,0,0,0,0,0
2023-06-14,Pizza Familiar,Platos,15,12.0,180.0,2,6,24,0,0,0,0,0,0
2023-06-14,Pizza Personal,Platos,18,7.0,126.0,2,6,24,0,0,0,0,0,0
2023-06-14,Papas Fritas,Acompañamientos,61,2.5,152.5,2,6,24,0,0,0,0,0,30
2023-06-14,Papas con Queso,Acompañamientos,18,3.5,63.0,2,6,24,0,0,0,0,0,0
2023-06-14,Pollo Broaster,Platos,24,6.5,156.0,2,6,24,0,0,0,0,0,0
2023-06-14,Alitas BBQ,Acompañamientos,21,8.0,168.0,2,6,24,0,0,0,0,1,0
2023-06-14,Gaseosa,Bebidas,53,1.5,79.5,2,6,24,0,0,0,0,0,0
2023-06-14,Jugo Natural,Bebidas,46,2.0,92.0,2,6,24,0,0,0,0,1,0
2023-06-14,Ensalada César,Acompañamientos,23,5.0,115.0,2,6,24,0,0,0,0,1,0
2023-06-14,Hot Dog,Platos,18,3.0,54.0,2,6,24,0,0,0,0,1,0
2023-06-14,Brownie,Postres,14,2.5,35.0,2,6,24,0,0,0,0,0,0
2023-06-15,Hamburguesa Clásica,Platos,32,4.5,144.0,3,6,24,0,0,0,1,0,0
2023-06-15,Hamburguesa Especial,Platos,23,6.5,149.5,3,6,24,0,0,0,1,0,20
2023-06-15,Pizza Familiar,Platos,14,12.0,168.0,3,6,24,0,0,0,1,0,0
2023-06-15,Pizza Personal,Platos,19,7.0,133.0,3,6,24,0,0,0,1,0,0
2023-06-15,Papas Fritas,Acompañamientos,43,2.5,107.5,3,6,24,0,0,0,1,0,0
2023-06-15,Papas con Queso,Acompañamientos,17,3.5,59.5,3,6,24,0,0,0,1,0,0
2023-06-15,Pollo Broaster,Platos,27,6.5,175.5,3,6,24,0,0,0,1,0,0
2023-06-15,Alitas BBQ,Acompañamientos,20,8.0,160.0,3,6,24,0,0,0,1,0,0
2023-06-15,Gaseosa,Bebidas,61,1.5,91.5,3,6,24,0,0,0,1,0,0
2023-06-15,Jugo Natural,Bebidas,33,2.0,66.0,3,6,24,0,0,0,1,0,0
2023-06-15,Ensalada César,Acompañamientos,17,5.0,85.0,3,6,24,0,0,0,1,0,0
2023-06-15,Hot Dog,Platos,26,3.0,78.0,3,6,24,0,0,0,1,1,0
2023-06-15,Brownie,Postres,17,2.5,42.5,3,6,24,0,0,0,1,0,0
2023-06-16,Hamburguesa Clásica,Platos,46,4.5,207.0,4,6,24,0,0,0,1,0,0
2023-06-16,Hamburguesa Especial,Platos,24,6.5,156.0,4,6,24,0,0,0,1,0,0
2023-06-16,Pizza Familiar,Platos,39,12.0,468.0,4,6,24,0,0,0,1,0,0
2023-06-16,Pizza Personal,Platos,48,7.0,336.0,4,6,24,0,0,0,1,1,0
2023-06-16,Papas Fritas,Acompañamientos,85,2.5,212.5,4,6,24,0,0,0,1,1,0
2023-06-16,Papas con Queso,Acompañamientos,32,3.5,112.0,4,6,24,0,0,0,1,0,0
2023-06-16,Pollo Broaster,Platos,38,6.5,247.0,4,6,24,0,0,0,1,0,0
2023-06-16,Alitas BBQ,Acompañamientos,29,8.0,232.0,4,6,24,0,0,0,1,0,0
2023-06-16,Gaseosa,Bebidas,70,1.5,105.0,4,6,24,0,0,0,1,0,10
2023-06-16,Jugo Natural,Bebidas,40,2.0,80.0,4,6,24,0,0,0,1,0,0
2023-06-16,Ensalada César,Acompañamientos,16,5.0,80.0,4,6,24,0,0,0,1,0,0
2023-06-16,Hot Dog,Platos,19,3.0,57.0,4,6,24,0,0,0,1,0,0
2023-06-16,Brownie,Postres,18,2.5,45.0,4,6,24,0,0,0,1,0,0
2023-06-17,Hamburguesa Clásica,Platos,86,4.5,387.0,5,6,24,1,0,0,1,1,0
2023-06-17,Hamburguesa Especial,Platos,42,6.5,273.0,5,6,24,1,0,0,1,0,0
2023-06-17,Pizza Familiar,Platos,55,12.0,660.0,5,6,24,1,0,0,1,0,0
2023-06-17,Pizza Personal,Platos,70,7.0,490.0,5,6,24,1,0,0,1,0,0
2023-06-17,Papas Fritas,Acompañamientos,71,2.5,177.5,5,6,24,1,0,0,1,0,0
2023-06-17,Papas con Queso,Acompañamientos,55,3.5,192.5,5,6,24,1,0,0,1,0,0
2023-06-17,Pollo Broaster,Platos,57,6.5,370.5,5,6,24,1,0,0,1,0,0
2023-06-17,Alitas BBQ,Acompañamientos,47,8.0,376.0,5,6,24,1,0,0,1,0,0
2023-06-17,Gaseosa,Bebidas,110,1.5,165.0,5,6,24,1,0,0,1,0,0
2023-06-17,Jugo Natural,Bebidas,85,2.0,170.0,5,6,24,1,0,0,1,0,30
2023-06-17,Ensalada César,Acompañamientos,26,5.0,130.0,5,6,24,1,0,0,1,0,0
2023-06-17,Hot Dog,Platos,37,3.0,111.0,5,6,24,1,0,0,1,0,0
2023-06-17,Brownie,Postres,37,2.5,92.5,5,6,24,1,0,0,1,0,0
2023-06-18,Hamburguesa Clásica,Platos,98,4.5,441.0,6,6,24,1,0,0,1,0,0
2023-06-18,Hamburguesa Especial,Platos,39,6.5,253.5,6,6,24,1,0,0,1,0,0
2023-06-18,Pizza Familiar,Platos,47,12.0,564.0,6,6,24,1,0,0,1,0,0
2023-06-18,Pizza Personal,Platos,60,7.0,420.0,6,6,24,1,0,0,1,0,0
2023-06-18,Papas Fritas,Acompañamientos,95,2.5,237.5,6,6,24,1,0,0,1,0,20
2023-06-18,Papas con Queso,Acompañamientos,60,3.5,210.0,6,6,24,1,0,0,1,0,0
2023-06-18,Pollo Broaster,Platos,44,6.5,286.0,6,6,24,1,0,0,1,1,0
2023-06-18,Alitas BBQ,Acompañamientos,40,8.0,320.0,6,6,24,1,0,0,1,0,0
2023-06-18,Gaseosa,Bebidas,123,1.5,184.5,6,6,24,1,0,0,1,0,0
2023-06-18,Jugo Natural,Bebidas,90,2.0,180.0,6,6,24,1,0,0,1,1,0
2023-06-18,Ensalada César,Acompañamientos,30,5.0,150.0,6,6,24,1,0,0,1,1,0
2023-06-18,Hot Dog,Platos,39,3.0,117.0,6,6,24,1,0,0,1,0,0
2023-06-18,Brownie,Postres,37,2.5,92.5,6,6,24,1,0,0,1,0,0
2023-06-19,Hamburguesa Clásica,Platos,61,4.5,274.5,0,6,25,0,0,0,1,0,0
2023-06-19,Hamburguesa Especial,Platos,31,6.5,201.5,0,6,25,0,0,0,1,0,0
2023-06-19,Pizza Familiar,Platos,32,12.0,384.0,0,6,25,0,0,0,1,0,15
2023-06-19,Pizza Personal,Platos,31,7.0,217.0,0,6,25,0,0,0,1,0,0
2023-06-19,Papas Fritas,Acompañamientos,83,2.5,207.5,0,6,25,0,0,0,1,0,0
2023-06-19,Papas con Queso,Acompañamientos,51,3.5,178.5,0,6,25,0,0,0,1,0,0
2023-06-19,Pollo Broaster,Platos,26,6.5,169.0,0,6,25,0,0,0,1,0,15
2023-06-19,Alitas BBQ,Acompañamientos,24,8.0,192.0,0,6,25,0,0,0,1,0,0
2023-06-19,Gaseosa,Bebidas,66,1.5,99.0,0,6,25,0,0,0,1,0,0
2023-06-19,Jugo Natural,Bebidas,79,2.0,158.0,0,6,25,0,0,0,1,0,10
2023-06-19,Ensalada César,Acompañamientos,25,5.0,125.0,0,6,25,0,0,0,1,0,0
2023-06-19,Hot Dog,Platos,33,3.0,99.0,0,6,25,0,0,0,1,0,0
2023-06-19,Brownie,Postres,27,2.5,67.5,0,6,25,0,0,0,1,0,0
2023-06-20,Hamburguesa Clásica,Platos,29,4.5,130.5,1,6,25,0,0,0,1,0,0
2023-06-20,Hamburguesa Especial,Platos,17,6.5,110.5,1,6,25,0,0,0,1,0,0
2023-06-20,Pizza Familiar,Platos,19,12.0,228.0,1,6,25,0,0,0,1,0,0
2023-06-20,Pizza Personal,Platos,24,7.0,168.0,1,6,25,0,0,0,1,0,15
2023-06-20,Papas Fritas,Acompañamientos,54,2.5,135.0,1,6,25,0,0,0,1,0,0
2023-06-20,Papas con Queso,Acompañamientos,24,3.5,84.0,1,6,25,0,0,0,1,0,0
2023-06-20,Pollo Broaster,Platos,23,6.5,149.5,1,6,25,0,0,0,1,0,0
2023-06-20,Alitas BBQ,Acompañamientos,16,8.0,128.0,1,6,25,0,0,0,1,0,30
2023-06-20,Gaseosa,Bebidas,48,1.5,72.0,1,6,25,0,0,0,1,0,0
2023-06-20,Jugo Natural,Bebidas,27,2.0,54.0,1,6,25,0,0,0,1,0,10
2023-06-20,Ensalada César,Acompañamientos,15,5.0,75.0,1,6,25,0,0,0,1,0,0
2023-06-20,Hot Dog,Platos,15,3.0,45.0,1,6,25,0,0,0,1,0,0
2023-06-20,Brownie,Postres,16,2.5,40.0,1,6,25,0,0,0,1,0,0
2023-06-21,Hamburguesa Clásica,Platos,36,4.5,162.0,2,6,25,0,0,0,1,0,0
2023-06-21,Hamburguesa Especial,Platos,25,6.5,162.5,2,6,25,0,0,0,1,0,15
2023-06-21,Pizza Familiar,Platos,20,12.0,240.0,2,6,25,0,0,0,1,0,0
2023-06-21,Pizza Personal,Platos,23,7.0,161.0,2,6,25,0,0,0,1,0,25
2023-06-21,Papas Fritas,Acompañamientos,49,2.5,122.5,2,6,25,0,0,0,1,0,0
2023-06-21,Papas con Queso,Acompañamientos,32,3.5,112.0,2,6,25,0,0,0,1,0,0
2023-06-21,Pollo Broaster,Platos,34,6.5,221.0,2,6,25,0,0,0,1,0,30
2023-06-21,Alitas BBQ,Acompañamientos,19,8.0,152.0,2,6,25,0,0,0,1,0,20
2023-06-21,Gaseosa,Bebidas,81,1.5,121.5,2,6,25,0,0,0,1,1,30
2023-06-21,Jugo Natural,Bebidas,33,2.0,66.0,2,6,25,0,0,0,1,0,0
2023-06-21,Ensalada César,Acompañamientos,13,5.0,65.0,2,6,25,0,0,0,1,0,0
2023-06-21,Hot Dog,Platos,19,3.0,57.0,2,6,25,0,0,0,1,0,0
2023-06-21,Brownie,Postres,17,2.5,42.5,2,6,25,0,0,0,1,0,0
2023-06-22,Hamburguesa Clásica,Platos,34,4.5,153.0,3,6,25,0,0,0,0,0,0
2023-06-22,Hamburguesa Especial,Platos,24,6.5,156.0,3,6,25,0,0,0,0,0,0
2023-06-22,Pizza Familiar,Platos,14,12.0,168.0,3,6,25,0,0,0,0,0,10
2023-06-22,Pizza Personal,Platos,23,7.0,161.0,3,6,25,0,0,0,0,0,0
2023-06-22,Papas Fritas,Acompañamientos,49,2.5,122.5,3,6,25,0,0,0,0,0,0
2023-06-22,Papas con Queso,Acompañamientos,24,3.5,84.0,3,6,25,0,0,0,0,0,0
2023-06-22,Pollo Broaster,Platos,25,6.5,162.5,3,6,25,0,0,0,0,0,20
2023-06-22,Alitas BBQ,Acompañamientos,22,8.0,176.0,3,6,25,0,0,0,0,1,25
2023-06-22,Gaseosa,Bebidas,79,1.5,118.5,3,6,25,0,0,0,0,1,0
2023-06-22,Jugo Natural,Bebidas,31,2.0,62.0,3,6,25,0,0,0,0,0,0
2023-06-22,Ensalada César,Acompañamientos,16,5.0,80.0,3,6,25,0,0,0,0,0,0
2023-06-22,Hot Dog,Platos,17,3.0,51.0,3,6,25,0,0,0,0,0,0
2023-06-22,Brownie,Postres,29,2.5,72.5,3,6,25,0,0,0,0,1,0
2023-06-23,Hamburguesa Clásica,Platos,39,4.5,175.5,4,6,25,0,0,0,0,0,0
2023-06-23,Hamburguesa Especial,Platos,25,6.5,162.5,4,6,25,0,0,0,0,0,0
2023-06-23,Pizza Familiar,Platos,34,12.0,408.0,4,6,25,0,0,0,0,0,0
2023-06-23,Pizza Personal,Platos,35,7.0,245.0,4,6,25,0,0,0,0,0,0
2023-06-23,Papas Fritas,Acompañamientos,61,2.5,152.5,4,6,25,0,0,0,0,0,0
2023-06-23,Papas con Queso,Acompañamientos,38,3.5,133.0,4,6,25,0,0,0,0,1,0
2023-06-23,Pollo Broaster,Platos,26,6.5,169.0,4,6,25,0,0,0,0,0,0
2023-06-23,Alitas BBQ,Acompañamientos,31,8.0,248.0,4,6,25,0,0,0,0,0,0
2023-06-23,Gaseosa,Bebidas,56,1.5,84.0,4,6,25,0,0,0,0,0,0
2023-06-23,Jugo Natural,Bebidas,37,2.0,74.0,4,6,25,0,0,0,0,0,0
2023-06-23,Ensalada César,Acompañamientos,15,5.0,75.0,4,6,25,0,0,0,0,0,0
2023-06-23,Hot Dog,Platos,18,3.0,54.0,4,6,25,0,0,0,0,0,0
2023-06-23,Brownie,Postres,18,2.5,45.0,4,6,25,0,0,0,0,0,0
2023-06-24,Hamburguesa Clásica,Platos,75,4.5,337.5,5,6,25,1,0,0,0,0,0
2023-06-24,Hamburguesa Especial,Platos,44,6.5,286.0,5,6,25,1,0,0,0,0,0
2023-06-24,Pizza Familiar,Platos,59,12.0,708.0,5,6,25,1,0,0,0,0,0
2023-06-24,Pizza Personal,Platos,93,7.0,651.0,5,6,25,1,0,0,0,0,30
2023-06-24,Papas Fritas,Acompañamientos,93,2.5,232.5,5,6,25,1,0,0,0,0,20
2023-06-24,Papas con Queso,Acompañamientos,71,3.5,248.5,5,6,25,1,0,0,0,1,0
2023-06-24,Pollo Broaster,Platos,53,6.5,344.5,5,6,25,1,0,0,0,0,0
2023-06-24,Alitas BBQ,Acompañamientos,65,8.0,520.0,5,6,25,1,0,0,0,0,25
2023-06-24,Gaseosa,Bebidas,122,1.5,183.0,5,6,25,1,0,0,0,0,0
2023-06-24,Jugo Natural,Bebidas,104,2.0,208.0,5,6,25,1,0,0,0,1,0
2023-06-24,Ensalada César,Acompañamientos,28,5.0,140.0,5,6,25,1,0,0,0,0,0
2023-06-24,Hot Dog,Platos,41,3.0,123.0,5,6,25,1,0,0,0,0,0
2023-06-24,Brownie,Postres,31,2.5,77.5,5,6,25,1,0,0,0,0,10
2023-06-25,Hamburguesa Clásica,Platos,68,4.5,306.0,6,6,25,1,0,0,0,0,0
2023-06-25,Hamburguesa Especial,Platos,49,6.5,318.5,6,6,25,1,0,0,0,0,0
2023-06-25,Pizza Familiar,Platos,44,12.0,528.0,6,6,25,1,0,0,0,0,0
2023-06-25,Pizza Personal,Platos,56,7.0,392.0,6,6,25,1,0,0,0,0,0
2023-06-25,Papas Fritas,Acompañamientos,80,2.5,200.0,6,6,25,1,0,0,0,0,0
2023-06-25,Papas con Queso,Acompañamientos,50,3.5,175.0,6,6,25,1,0,0,0,1,0
2023-06-25,Pollo Broaster,Platos,43,6.5,279.5,6,6,25,1,0,0,0,0,0
2023-06-25,Alitas BBQ,Acompañamientos,42,8.0,336.0,6,6,25,1,0,0,0,0,0
2023-06-25,Gaseosa,Bebidas,92,1.5,138.0,6,6,25,1,0,0,0,0,0
